Transcript,Gene,Alias,Fold Change,Direction,Total FPKM,Q-Value,Description
AT1G75280.1,AT1G75280,,1.00,UP,41.08,1,Isoflavone reductase-P3
AT1G75330.1,AT1G75330,OTC,1.00,UP,28.67,1,ornithine carbamoyltransferase
AT1G75380.1,AT1G75380,ATBBD1,1.00,UP,31.05,1,bifunctional nuclease in basal defense response 1
AT1G75380.2,AT1G75380,ATBBD1,1.00,UP,62.71,1,bifunctional nuclease in basal defense response 1
AT1G75460.1,AT1G75460,,1.00,UP,31.20,1,ATP-dependent protease La domain-containing protein
AT1G75500.1,AT1G75500,WAT1,1.00,UP,37.68,1,protein walls are thin 1
AT1G75500.2,AT1G75500,WAT1,1.00,UP,46.94,1,protein walls are thin 1
AT1G75540.1,AT1G75540,STH2,1.00,UP,17.11,1,putative salt tolerance-like protein
AT1G75560.1,AT1G75560,,1.00,UP,29.05,1,CCHC-type zinc knuckle protein
AT1G75630.1,AT1G75630,AVA-P4,1.00,UP,58.13,1,V-type proton ATPase proteolipid subunit c4
AT1G75680.1,AT1G75680,AtGH9B7,1.00,UP,13.42,1,endoglucanase 10
AT1G75690.1,AT1G75690,,1.00,UP,135.18,1,DnaJ/Hsp40 cysteine-rich domain-containing protein
AT1G75750.1,AT1G75750,GASA1,1.00,UP,86.20,1,gibberellin-regulated protein 1
AT1G75750.2,AT1G75750,GASA1,1.00,UP,17.72,1,gibberellin-regulated protein 1
AT1G75800.1,AT1G75800,,1.00,UP,11.49,1,pathogenesis-related thaumatin-like protein
AT1G75840.1,AT1G75840,ATROP4,1.00,UP,12.75,1,Rac-like GTP-binding protein ARAC5
AT1G75950.1,AT1G75950,ASK1,1.00,UP,73.57,1,S-phase kinase-associated protein 1
AT1G76010.1,AT1G76010,,1.00,UP,39.52,1,Alba DNA/RNA-binding protein
AT1G76030.1,AT1G76030,,1.00,UP,17.31,1,V-type proton ATPase subunit B1
AT1G76080.1,AT1G76080,ATCDSP32,1.00,UP,60.31,1,thioredoxin-like protein CDSP32
AT1G76100.1,AT1G76100,PETE1,1.00,UP,79.12,1,Plastocyanin minor isoform
AT1G76150.1,AT1G76150,ECH2,1.00,UP,7.54,1,enoyl-CoA hydratase 2
AT1G76160.1,AT1G76160,sks5,1.00,UP,23.22,1,SKU5 similar 5 protein
AT1G76180.1,AT1G76180,ERD14,1.00,UP,40.12,1,dehydrin ERD14
AT1G76180.2,AT1G76180,ERD14,1.00,UP,34.34,1,dehydrin ERD14
AT1G76200.1,AT1G76200,,1.00,UP,268.82,1,uncharacterized protein
AT1G76300.1,AT1G76300,SmD3,1.00,UP,29.58,1,snRNP core protein SMD3
AT1G76450.1,AT1G76450,,1.00,UP,29.06,1,PsbP domain-containing protein 3
AT1G76490.1,AT1G76490,HMG1,1.00,UP,46.47,1,hydroxy methylglutaryl CoA reductase 1
AT1G76540.1,AT1G76540,CDKB2,1.00,UP,9.11,1,cyclin-dependent kinase B2-1
AT1G76670.1,AT1G76670,,1.00,UP,25.32,1,Nucleotide-sugar transporter family protein
AT1G76790.1,AT1G76790,,1.00,UP,9.00,1,O-methyltransferase-like protein
AT1G76810.1,AT1G76810,,1.00,UP,12.63,1,translation initiation factor eIF-5B
AT1G76850.1,AT1G76850,SEC5A,1.00,UP,14.45,1,exocyst complex component 2
AT1G76860.1,AT1G76860,,1.00,UP,30.89,1,U6 snRNA-associated Sm-like protein LSm3
AT1G76878.1,AT1G76878,,1.00,UP,26.76,1,(AT1G76878) otherRNA
AT1G76930.2,AT1G76930,ATEXT1,1.00,UP,130.62,1,extensin 4
AT1G76960.1,AT1G76960,,1.00,UP,53.84,1,uncharacterized protein
AT1G76990.1,AT1G76990,ACR3,1.00,UP,9.27,1,ACT domain-containing protein 3
AT1G76990.4,AT1G76990,ACR3,1.00,UP,8.70,1,ACT domain-containing protein 3
AT1G77060.1,AT1G77060,,1.00,UP,8.42,1,putative carboxyvinyl-carboxyphosphonate phosphorylmutase
AT1G77090.1,AT1G77090,,1.00,UP,14.48,1,PsbP domain-containing protein 4
AT1G77122.1,AT1G77122,,1.00,UP,14.01,1,uncharacterized protein
AT1G77180.1,AT1G77180,SKIP,1.00,UP,12.20,1,chromatin protein family
AT1G77350.1,AT1G77350,,1.00,UP,14.52,1,uncharacterized protein
AT1G77370.1,AT1G77370,,1.00,UP,20.97,1,glutaredoxin-C3
AT1G77490.1,AT1G77490,TAPX,1.00,UP,16.48,1,L-ascorbate peroxidase
AT1G77510.1,AT1G77510,PDI6,1.00,UP,12.56,1,protein disulfide-isomerase 2
AT1G77540.1,AT1G77540,,1.00,UP,44.20,1,Acyl-CoA N-acyltransferase-like protein
AT1G77590.1,AT1G77590,LACS9,1.00,UP,7.69,1,long chain acyl-CoA synthetase 9
AT1G77710.1,AT1G77710,,1.00,UP,77.31,1,ubiquitin-fold modifier 1
AT1G77760.1,AT1G77760,NR1,1.00,UP,60.01,1,nitrate reductase
AT1G77840.1,AT1G77840,,1.00,UP,18.29,1,translation initiation factor eIF-5
AT1G77930.1,AT1G77930,,1.00,UP,9.61,1,chaperone DnaJ-domain-containing protein
AT1G77940.1,AT1G77940,,1.00,UP,70.81,1,60S ribosomal protein L30-2
AT1G78020.1,AT1G78020,,1.00,UP,35.34,1,uncharacterized protein
AT1G78040.1,AT1G78040,,1.00,UP,73.28,1,pollen Ole e 1 allergen and extensin family protein
AT1G78040.2,AT1G78040,,1.00,UP,139.28,1,pollen Ole e 1 allergen and extensin family protein
AT1G78080.1,AT1G78080,RAP2.4,1.00,UP,20.01,1,ethylene-responsive transcription factor RAP2-4
AT1G78140.1,AT1G78140,,1.00,UP,11.71,1,S-adenosyl-L-methionine-dependent methyltransferase-like protein
AT1G78150.1,AT1G78150,,1.00,UP,17.93,1,uncharacterized protein
AT1G78170.1,AT1G78170,,1.00,UP,9.93,1,uncharacterized protein
AT1G78180.1,AT1G78180,,1.00,UP,8.19,1,Mitochondrial substrate carrier family protein
AT1G78370.1,AT1G78370,ATGSTU20,1.00,UP,99.22,1,glutathione S-transferase TAU 20
AT1G78380.1,AT1G78380,GSTU19,1.00,UP,226.31,1,glutathione S-transferase TAU 19
AT1G78460.1,AT1G78460,,1.00,UP,20.24,1,SOUL heme-binding protein
AT1G78570.1,AT1G78570,RHM1,1.00,UP,19.85,1,UDP-glucose 4;6-dehydratase
AT1G78660.2,AT1G78660,GGH1,1.00,UP,13.59,1,gamma-glutamyl hydrolase 1
AT1G78670.1,AT1G78670,ATGGH3,1.00,UP,13.14,1,gamma-glutamyl hydrolase 3
AT1G78680.1,AT1G78680,ATGGH2,1.00,UP,13.92,1,gamma-glutamyl hydrolase 2
AT1G78830.1,AT1G78830,,1.00,UP,27.87,1,curculin-like (mannose-binding) lectin-like protein
AT1G78850.1,AT1G78850,,1.00,UP,43.19,1,D-mannose binding lectin protein with Apple-like carbohydrate-binding domain
AT1G78870.2,AT1G78870,UBC13A,1.00,UP,15.58,1,ubiquitin-conjugating enzyme E2 35
AT1G78890.1,AT1G78890,,1.00,UP,27.57,1,uncharacterized protein
AT1G78895.1,AT1G78895,,1.00,UP,15.64,1,reticulon-like protein B22
AT1G78900.1,AT1G78900,VHA-A,1.00,UP,86.13,1,V-type proton ATPase catalytic subunit A
AT1G78920.1,AT1G78920,AtVHP2,1.00,UP,15.17,1,pyrophosphate-energized membrane proton pump 2
AT1G78995.1,AT1G78995,,1.00,UP,10.82,1,uncharacterized protein
AT1G79010.1,AT1G79010,,1.00,UP,63.85,1,NADH dehydrogenase
AT1G79040.1,AT1G79040,PSBR,1.00,UP,2814.78,1,photosystem II subunit R
AT1G79050.1,AT1G79050,,1.00,UP,8.26,1,DNA repair protein recA-like 1
AT1G79075.1,AT1G79075,,1.00,UP,855.83,1,other RNA
AT1G79110.1,AT1G79110,,1.00,UP,16.60,1,zinc ion binding protein
AT1G79110.2,AT1G79110,,1.00,UP,11.64,1,zinc ion binding protein
AT1G79210.1,AT1G79210,,1.00,UP,14.30,1,proteasome subunit alpha type-2-B
AT1G79230.1,AT1G79230,MST1,1.00,UP,28.27,1,thiosulfate sulfurtransferase
AT1G79245.1,AT1G79245,,1.00,UP,21.90,1,pseudogene
AT1G79340.1,AT1G79340,AtMC4,1.00,UP,29.54,1,metacaspase 4
AT1G79380.1,AT1G79380,,1.00,UP,12.29,1,Ca(2)-dependent phospholipid-binding family protein
AT1G79390.1,AT1G79390,,1.00,UP,24.83,1,uncharacterized protein
AT1G79440.1,AT1G79440,SSADH,1.00,UP,14.37,1,succinate-semialdehyde dehydrogenase
AT1G79510.2,AT1G79510,,1.00,UP,7.16,1,uncharacterized protein
AT1G79530.1,AT1G79530,GAPCP-1,1.00,UP,10.63,1,glyceraldehyde 3-phosphate dehydrogenase
AT1G79550.2,AT1G79550,PGK,1.00,UP,56.76,1,phosphoglycerate kinase
AT1G79560.1,AT1G79560,EMB36,1.00,UP,5.46,1,cell division protease ftsH-12
AT1G79590.1,AT1G79590,SYP52,1.00,UP,10.25,1,syntaxin-52
AT1G79600.1,AT1G79600,,1.00,UP,13.98,1,aarF domain-containing kinase
AT1G79660.1,AT1G79660,,1.00,UP,15.78,1,uncharacterized protein
AT1G79690.1,AT1G79690,atnudt3,1.00,UP,12.15,1,nudix hydrolase 3
AT1G79750.1,AT1G79750,ATNADP-ME4,1.00,UP,26.25,1,NADP-malic enzyme 4
AT1G79790.1,AT1G79790,,1.00,UP,23.92,1,haloacid dehalogenase-like hydrolase domain-containing protein
AT1G79830.1,AT1G79830,GC5,1.00,UP,6.36,1,golgin candidate 5
AT1G79830.3,AT1G79830,GC5,1.00,UP,8.24,1,golgin candidate 5
AT1G79870.1,AT1G79870,,1.00,UP,19.65,1,putative D-isomer specific 2-hydroxyacid dehydrogenase
AT1G79920.1,AT1G79920,,1.00,UP,23.59,1,Heat shock protein 70
AT1G79930.1,AT1G79930,HSP91,1.00,UP,14.19,1,heat shock protein 91
AT1G79940.1,AT1G79940,ATERDJ2A,1.00,UP,4.54,1,translocation protein SEC63
AT1G79990.2,AT1G79990,,1.00,UP,20.04,1,coatomer subunit beta'-1
AT1G80030.2,AT1G80030,,1.00,UP,9.76,1,molecular chaperone Hsp40/DnaJ-like protein
AT1G80040.1,AT1G80040,,1.00,UP,12.35,1,uncharacterized protein
AT1G80070.1,AT1G80070,SUS2,1.00,UP,13.21,1,Pre-mRNA-processing-splicing factor
AT1G80180.1,AT1G80180,,1.00,UP,29.59,1,uncharacterized protein
AT1G80230.1,AT1G80230,,1.00,UP,22.94,1,cytochrome c oxidase subunit Vb
AT1G80360.1,AT1G80360,,1.00,UP,9.60,1,pyridoxal phosphate dependent transferase-like protein
AT1G80410.2,AT1G80410,EMB2753,1.00,UP,11.29,1,tetratricopeptide repeat-containing protein
AT1G80440.1,AT1G80440,,1.00,UP,27.83,1,F-box/kelch-repeat protein
AT1G80460.1,AT1G80460,NHO1,1.00,UP,12.77,1,glycerol kinase
AT1G80480.1,AT1G80480,PTAC17,1.00,UP,14.54,1,plastid transcriptionally active 17 protein
AT1G80500.1,AT1G80500,,1.00,UP,14.08,1,SNARE-like protein
AT1G80600.1,AT1G80600,WIN1,1.00,UP,21.00,1,acetylornithine aminotransferase
AT1G80640.1,AT1G80640,,1.00,UP,8.03,1,protein kinase domain-containing protein
AT1G80750.1,AT1G80750,,1.00,UP,12.39,1,60S ribosomal protein L7-1
AT1G80780.2,AT1G80780,,1.00,UP,12.58,1,putative CCR4-associated factor 1-6
AT1G80790.1,AT1G80790,,1.00,UP,7.74,1,XH/XS domain-containing protein
AT1G80830.1,AT1G80830,NRAMP1,1.00,UP,19.71,1,metal transporter Nramp1
AT1G80860.2,AT1G80860,ATPLMT,1.00,UP,10.94,1,phospholipid N-methyltransferase
AT1G80890.1,AT1G80890,,1.00,UP,15.46,1,GAG1At-like protein
AT1G80920.1,AT1G80920,J8,1.00,UP,108.58,1,chaperone protein dnaJ 8
AT1G80930.1,AT1G80930,,1.00,UP,23.40,1,pre-mRNA-splicing factor CWC22
AT2G01008.1,AT2G01008,,1.00,UP,35.47,1,uncharacterized protein
AT2G01010.1,AT2G01010,,1.00,UP,17.76,1,rRNA
AT2G01021.1,AT2G01021,,1.00,UP,4528380.00,1,uncharacterized protein
AT2G01060.1,AT2G01060,,1.00,UP,9.12,1,myb-like HTH transcriptional regulator-like protein
AT2G01100.3,AT2G01100,,1.00,UP,11.95,1,uncharacterized protein
AT2G01110.1,AT2G01110,APG2,1.00,UP,15.18,1,Sec-independent periplasmic protein translocase
AT2G01140.1,AT2G01140,,1.00,UP,38.35,1,fructose-bisphosphate aldolase; class I
AT2G01250.1,AT2G01250,,1.00,UP,97.02,1,60S ribosomal protein L7-2
AT2G01250.2,AT2G01250,,1.00,UP,40.05,1,60S ribosomal protein L7-2
AT2G01290.1,AT2G01290,RPI2,1.00,UP,17.03,1,ribose 5-phosphate isomerase A
AT2G01350.2,AT2G01350,QPT,1.00,UP,22.97,1,quinolinate phoshoribosyltransferase
AT2G01350.3,AT2G01350,QPT,1.00,UP,11.07,1,quinolinate phoshoribosyltransferase
AT2G01420.1,AT2G01420,PIN4,1.00,UP,33.80,1,auxin efflux carrier component 4
AT2G01450.1,AT2G01450,ATMPK17,1.00,UP,12.80,1,mitogen-activated protein kinase 17
AT2G01450.2,AT2G01450,ATMPK17,1.00,UP,9.11,1,mitogen-activated protein kinase 17
AT2G01520.1,AT2G01520,MLP328,1.00,UP,41.05,1,MLP-like protein 328
AT2G01530.1,AT2G01530,MLP329,1.00,UP,65.36,1,MLP-like protein 329
AT2G01570.1,AT2G01570,RGA1,1.00,UP,20.45,1,DELLA protein RGA
AT2G01590.1,AT2G01590,CRR3,1.00,UP,17.67,1,chlororespiratory reduction 3
AT2G01600.1,AT2G01600,,1.00,UP,11.97,1,putative clathrin assembly protein
AT2G01670.1,AT2G01670,atnudt17,1.00,UP,17.70,1,nudix hydrolase 17
AT2G01680.1,AT2G01680,,1.00,UP,13.04,1,ankyrin repeats-containing protein
AT2G01710.1,AT2G01710,,1.00,UP,11.09,1,chaperone DnaJ-domain containing protein
AT2G01720.1,AT2G01720,,1.00,UP,12.61,1,Ribophorin I
AT2G01755.1,AT2G01755,,1.00,UP,28.90,1,uncharacterized protein
AT2G01820.1,AT2G01820,,1.00,UP,12.61,1,leucine-rich repeat protein kinase-like protein
AT2G01850.1,AT2G01850,ATXTH27,1.00,UP,28.06,1,xyloglucan:xyloglucosyl transferase
AT2G01870.1,AT2G01870,,1.00,UP,13.18,1,uncharacterized protein
AT2G01890.2,AT2G01890,PAP8,1.00,UP,10.96,1,purple acid phosphatase 8
AT2G01910.2,AT2G01910,ATMAP65-6,1.00,UP,8.77,1,microtubule-associated protein 6
AT2G01970.1,AT2G01970,,1.00,UP,13.08,1,putative endomembrane protein 70
AT2G02040.1,AT2G02040,ATPTR2,1.00,UP,9.10,1,peptide transporter PTR2
AT2G02050.1,AT2G02050,,1.00,UP,59.52,1,putative NADH-ubiquinone oxidoreductase B18 subunit
AT2G02070.1,AT2G02070,AtIDD5,1.00,UP,7.04,1,indeterminate(ID)-domain 5 protein
AT2G02100.1,AT2G02100,LCR69,1.00,UP,303.24,1,defensin-like protein 2
AT2G02130.1,AT2G02130,PDF2.3,1.00,UP,128.42,1,defensin-like protein 1
AT2G02160.1,AT2G02160,,1.00,UP,10.19,1,zinc finger CCCH domain-containing protein 17
AT2G02180.1,AT2G02180,TOM3,1.00,UP,15.32,1,tobamovirus multiplication protein 3
AT2G02205.1,AT2G02205,,1.00,UP,16.13,1,transposable element gene
AT2G02390.1,AT2G02390,GSTZ1,1.00,UP,5.70,1,glutathione S-transferase zeta-class 1
AT2G02510.1,AT2G02510,,1.00,UP,84.17,1,NADH dehydrogenase (ubiquinone)
AT2G02560.1,AT2G02560,HVE,1.00,UP,7.57,1,cullin-associated NEDD8-dissociated protein 1
AT2G02570.4,AT2G02570,,1.00,UP,11.50,1,survival of motor neuron-related-splicing factor 30
AT2G02760.1,AT2G02760,ATUBC2,1.00,UP,35.03,1,ubiquitin-conjugating enzyme E2 A
AT2G02960.4,AT2G02960,,1.00,UP,12.09,1,RING/FYVE/PHD zinc finger-containing protein
AT2G03120.1,AT2G03120,ATSPP,1.00,UP,17.40,1,minor histocompatibility antigen H13
AT2G03350.1,AT2G03350,,1.00,UP,9.97,1,uncharacterized protein
AT2G03390.1,AT2G03390,,1.00,UP,32.45,1,uvrB/uvrC motif-containing protein
AT2G03440.1,AT2G03440,NRP1,1.00,UP,53.72,1,nodulin-related protein 1
AT2G03680.1,AT2G03680,SKU6,1.00,UP,74.24,1,spiral1
AT2G03690.1,AT2G03690,,1.00,UP,14.34,1,ubiquinone biosynthesis protein COQ4-like protein
AT2G03820.1,AT2G03820,,1.00,UP,9.99,1,nonsense-mediated mRNA decay protein 3
AT2G03870.2,AT2G03870,,1.00,UP,18.75,1,U6 snRNA-associated Sm-like protein LSm7
AT2G04030.2,AT2G04030,HSP90.5,1.00,UP,26.09,1,Chaperone protein htpG family protein
AT2G04039.1,AT2G04039,,1.00,UP,20.15,1,uncharacterized protein
AT2G04110.1,AT2G04110,,1.00,UP,11.96,1,pseudogene
AT2G04350.2,AT2G04350,LACS8,1.00,UP,10.68,1,putative AMP-binding protein
AT2G04360.1,AT2G04360,,1.00,UP,10.85,1,uncharacterized protein
AT2G04378.2,AT2G04378,,1.00,UP,11.09,1,Beta-galactosidase related protein
AT2G04380.1,AT2G04380,,1.00,UP,8.48,1,uncharacterized protein
AT2G04390.1,AT2G04390,,1.00,UP,42.37,1,40S ribosomal protein S17-1
AT2G04400.1,AT2G04400,,1.00,UP,27.06,1,indole-3-glycerol phosphate synthase
AT2G04410.1,AT2G04410,,1.00,UP,69.68,1,RPM1-interacting protein 4-like protein
AT2G04520.1,AT2G04520,,1.00,UP,75.07,1,OB-fold nucleic acid binding domain-containing protein
AT2G04630.1,AT2G04630,NRPB6B,1.00,UP,19.81,1,RNA polymerase Rpb6
AT2G04700.1,AT2G04700,,1.00,UP,46.81,1,Ferredoxin-thioredoxin reductase catalytic chain
AT2G04780.1,AT2G04780,FLA7,1.00,UP,26.98,1,fasciclin-like arabinogalactan protein 7
AT2G04800.1,AT2G04800,,1.00,UP,8.08,1,uncharacterized protein
AT2G04842.1,AT2G04842,EMB2761,1.00,UP,19.04,1,putative threonyl-tRNA synthetase; putative / threonine--tRNA ligase
AT2G04900.1,AT2G04900,,1.00,UP,21.01,1,uncharacterized protein
AT2G05070.1,AT2G05070,LHCB2,1.00,UP,141.69,1,photosystem II light harvesting complex protein 2.2
AT2G05100.1,AT2G05100,LHCB2.1,1.00,UP,218.67,1,photosystem II light harvesting complex protein 2.1
AT2G05220.1,AT2G05220,,1.00,UP,74.97,1,40S ribosomal protein S17-2
AT2G05310.1,AT2G05310,,1.00,UP,131.18,1,uncharacterized protein
AT2G05380.1,AT2G05380,GRP3S,1.00,UP,1410.81,1,glycine-rich protein 3 short isoform
AT2G05380.2,AT2G05380,GRP3S,1.00,UP,554.98,1,glycine-rich protein 3 short isoform
AT2G05440.1,AT2G05440,GRP9,1.00,UP,10.48,1,glycine-rich protein 9
AT2G05440.4,AT2G05440,GRP9,1.00,UP,19.56,1,glycine-rich protein 9
AT2G05440.6,AT2G05440,GRP9,1.00,UP,20.32,1,glycine-rich protein 9
AT2G05440.7,AT2G05440,GRP9,1.00,UP,29.36,1,glycine-rich protein 9
AT2G05510.1,AT2G05510,,1.00,UP,27.26,1,glycine-rich protein
AT2G05510.3,AT2G05510,,1.00,UP,5.25,1,glycine-rich protein
AT2G05510.4,AT2G05510,,1.00,UP,33.63,1,glycine-rich protein
AT2G05520.1,AT2G05520,ATGRP-3,1.00,UP,243.91,1,glycine-rich protein 3
AT2G05520.2,AT2G05520,ATGRP-3,1.00,UP,1452.39,1,glycine-rich protein 3
AT2G05520.3,AT2G05520,ATGRP-3,1.00,UP,123.63,1,glycine-rich protein 3
AT2G05520.4,AT2G05520,ATGRP-3,1.00,UP,275.35,1,glycine-rich protein 3
AT2G05520.5,AT2G05520,ATGRP-3,1.00,UP,2228.68,1,glycine-rich protein 3
AT2G05520.6,AT2G05520,ATGRP-3,1.00,UP,2174.96,1,glycine-rich protein 3
AT2G05540.1,AT2G05540,,1.00,UP,24.83,1,glycine-rich protein
AT2G05620.1,AT2G05620,PGR5,1.00,UP,48.39,1,protein PROTON GRADIENT REGULATION 5
AT2G05630.1,AT2G05630,ATG8D,1.00,UP,8.73,1,autophagy-related protein 8d
AT2G05710.1,AT2G05710,ACO3,1.00,UP,30.29,1,aconitate hydratase 2
AT2G05765.1,AT2G05765,,1.00,UP,1368.88,1,snoRNA
AT2G05790.1,AT2G05790,,1.00,UP,23.32,1,O-Glycosyl hydrolases family 17 protein
AT2G05812.1,AT2G05812,,1.00,UP,8.70,1,Potential natural antisense gene; locus overlaps with AT2G05810
AT2G05840.1,AT2G05840,PAA2,1.00,UP,11.06,1,proteasome subunit alpha type-6-B
AT2G05914.1,AT2G05914,,1.00,UP,19.74,1,Potential natural antisense gene; locus overlaps with AT2G05915
AT2G05915.1,AT2G05915,,1.00,UP,80.88,1,uncharacterized protein
AT2G05920.1,AT2G05920,,1.00,UP,49.14,1,Subtilase-like protein
AT2G05990.1,AT2G05990,MOD1,1.00,UP,20.63,1,enoyl
AT2G06025.1,AT2G06025,,1.00,UP,17.83,1,acyl-CoA N-acyltransferases-like protein
AT2G06520.1,AT2G06520,PSBX,1.00,UP,995.00,1,photosystem II subunit X
AT2G06530.1,AT2G06530,VPS2.1,1.00,UP,25.21,1,vacuolar protein sorting-associated protein 2-1
AT2G06850.1,AT2G06850,EXGT-A1,1.00,UP,141.24,1,xyloglucan endotransglucosylase/hydrolase protein 4
AT2G06925.1,AT2G06925,ATSPLA2-ALPHA,1.00,UP,15.81,1,Phospholipase A2-like protein
AT2G07050.1,AT2G07050,CAS1,1.00,UP,19.24,1,cycloartenol synthase
AT2G07180.1,AT2G07180,,1.00,UP,13.15,1,protein kinase domain-containing protein
AT2G07340.2,AT2G07340,PFD1,1.00,UP,12.40,1,prefoldin 1
AT2G07717.1,AT2G07717,,1.00,UP,13.72,1,pseudogene
AT2G07726.1,AT2G07726,,1.00,UP,199.27,1,pseudogene
AT2G07733.1,AT2G07733,,1.00,UP,11.52,1,pseudogene
AT2G07783.1,AT2G07783,,1.00,UP,22.39,1,pseudogene
AT2G09990.1,AT2G09990,,1.00,UP,30.88,1,40S ribosomal protein S16-1
AT2G10410.1,AT2G10410,SADHU1-1,1.00,UP,41.33,1,transposable element gene
AT2G10940.1,AT2G10940,,1.00,UP,284.91,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT2G11240.1,AT2G11240,,1.00,UP,10.15,1,transposable element gene
AT2G11890.2,AT2G11890,,1.00,UP,30.84,1,adenylate cyclase
AT2G11910.2,AT2G11910,,1.00,UP,127.58,1,uncharacterized protein
AT2G13360.1,AT2G13360,AGT1,1.00,UP,192.65,1,serine--glyoxylate aminotransferase
AT2G13360.2,AT2G13360,AGT1,1.00,UP,28.71,1,serine--glyoxylate aminotransferase
AT2G13560.1,AT2G13560,NAD-ME1,1.00,UP,30.97,1,NAD-dependent malic enzyme 1
AT2G13975.2,AT2G13975,,1.00,UP,10.94,1,.
AT2G14170.1,AT2G14170,ALDH6B2,1.00,UP,7.94,1,Methylmalonate-semialdehyde dehydrogenase
AT2G14260.2,AT2G14260,PIP,1.00,UP,18.27,1,proline iminopeptidase
AT2G14285.1,AT2G14285,,1.00,UP,15.86,1,Small nuclear ribonucleoprotein family protein
AT2G14560.2,AT2G14560,LURP1,1.00,UP,79.04,1,LURP1 protein
AT2G14610.1,AT2G14610,PR1,1.00,UP,30.48,1,pathogenesis-related protein 1
AT2G14720.1,AT2G14720,VSR2,1.00,UP,9.28,1,vacuolar-sorting receptor 4
AT2G14750.1,AT2G14750,APK,1.00,UP,15.38,1,Adenylyl-sulfate kinase 1
AT2G14878.1,AT2G14878,,1.00,UP,16.69,1,.
AT2G14880.1,AT2G14880,,1.00,UP,12.87,1,SWIB/MDM2 domain-containing protein
AT2G14890.1,AT2G14890,AGP9,1.00,UP,135.80,1,arabinogalactan protein 9
AT2G14910.1,AT2G14910,,1.00,UP,29.55,1,uncharacterized protein
AT2G15000.1,AT2G15000,,1.00,UP,12.57,1,uncharacterized protein
AT2G15020.1,AT2G15020,,1.00,UP,11.14,1,uncharacterized protein
AT2G15050.1,AT2G15050,LTP7,1.00,UP,14.79,1,non-specific lipid-transfer protein 7
AT2G15050.3,AT2G15050,LTP7,1.00,UP,91.13,1,non-specific lipid-transfer protein 7
AT2G15290.1,AT2G15290,ATTIC21,1.00,UP,24.41,1,translocon at inner membrane of chloroplasts 21
AT2G15570.1,AT2G15570,ATM3,1.00,UP,8.65,1,thioredoxin M3
AT2G15570.2,AT2G15570,ATM3,1.00,UP,12.40,1,thioredoxin M3
AT2G15580.1,AT2G15580,,1.00,UP,25.90,1,RING/U-box domain-containing protein
AT2G15620.1,AT2G15620,NIR1,1.00,UP,55.35,1,Ferredoxin--nitrite reductase
AT2G15790.1,AT2G15790,CYP40,1.00,UP,20.60,1,Peptidyl-prolyl cis-trans isomerase CYP40
AT2G15800.1,AT2G15800,,1.00,UP,13.23,1,transposable element gene
AT2G15830.1,AT2G15830,,1.00,UP,24.86,1,uncharacterized protein
AT2G15890.1,AT2G15890,MEE14,1.00,UP,45.34,1,maternal effect embryo arrest 14 protein
AT2G15960.1,AT2G15960,,1.00,UP,106.10,1,uncharacterized protein
AT2G15970.1,AT2G15970,COR413-PM1,1.00,UP,60.91,1,cold regulated 413 plasma membrane 1
AT2G15970.2,AT2G15970,COR413-PM1,1.00,UP,31.67,1,cold regulated 413 plasma membrane 1
AT2G16070.2,AT2G16070,PDV2,1.00,UP,17.31,1,plastid division2 protein
AT2G16430.2,AT2G16430,PAP10,1.00,UP,10.25,1,purple acid phosphatase 10
AT2G16500.1,AT2G16500,ARGDC,1.00,UP,22.31,1,arginine decarboxylase 1
AT2G16510.1,AT2G16510,,1.00,UP,43.44,1,V-type proton ATPase proteolipid subunit c1/c3/c5
AT2G16586.1,AT2G16586,,1.00,UP,3813.90,1,uncharacterized protein
AT2G16600.1,AT2G16600,ROC3,1.00,UP,122.42,1,Peptidyl-prolyl cis-trans isomerase CYP19-1
AT2G16600.2,AT2G16600,ROC3,1.00,UP,90.45,1,Peptidyl-prolyl cis-trans isomerase CYP19-1
AT2G16640.1,AT2G16640,TOC132,1.00,UP,9.50,1,translocase of chloroplast 132
AT2G16700.1,AT2G16700,ADF5,1.00,UP,13.49,1,actin depolymerizing factor 5
AT2G16710.2,AT2G16710,,1.00,UP,9.72,1,Iron-sulfur assembly protein IscA-like 1
AT2G16850.1,AT2G16850,PIP3B,1.00,UP,13.83,1,putative aquaporin PIP2-8
AT2G16860.1,AT2G16860,,1.00,UP,9.24,1,pre-mRNA-splicing factor SYF2
AT2G16930.2,AT2G16930,,1.00,UP,14.03,1,Ribosomal protein L27 family protein
AT2G16940.1,AT2G16940,,1.00,UP,22.41,1,splicing factor; CC1-like protein
AT2G17120.1,AT2G17120,LYM2,1.00,UP,9.33,1,LysM domain-containing GPI-anchored protein 2
AT2G17190.1,AT2G17190,,1.00,UP,12.75,1,ubiquilin
AT2G17200.1,AT2G17200,DSK2,1.00,UP,12.39,1,ubiquitin-like protein
AT2G17230.1,AT2G17230,EXL5,1.00,UP,8.90,1,protein exordium like 5
AT2G17240.1,AT2G17240,,1.00,UP,27.86,1,uncharacterized protein
AT2G17300.1,AT2G17300,,1.00,UP,14.63,1,uncharacterized protein
AT2G17340.1,AT2G17340,,1.00,UP,20.10,1,uncharacterized protein
AT2G17350.1,AT2G17350,,1.00,UP,12.47,1,uncharacterized protein
